"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"CDS:b1624:ydgJ:putative_oxidoreductase:cds1612:-:1040:NC_000913.3"	-0.328576655363973	5.49998811337578	0.346614151518833	0.56645781891325	0.769592952384739
"CDS:b0172:frr:ribosome_recycling_factor:cds166:+:557:NC_000913.3"	-0.318864263762781	8.67214135005601	0.345500436902947	0.567073654925251	0.770194169464491
"CDS:b2748:ftsB:cell_division_protein:cds2710:-:311:NC_000913.3"	-0.263373567331496	6.30595513916904	0.344578572897936	0.567584430071829	0.77065237007003
"CDS:b3294:rplQ:50S_ribosomal_subunit_protein_L17:cds3231:-:383:NC_000913.3"	0.409137835335302	10.6089614782411	0.34365399750698	0.568097643096347	0.771113599853441
"CDS:b2498:upp:uracil_phosphoribosyltransferase:cds2479:-:626:NC_000913.3"	-0.264510701732414	7.18471410140432	0.340919272865023	0.569621152265206	0.77294546585239
"CDS:b0551:quuD:DLP12_prophage3B_putative_antitermination_protein:cds543:+:383:NC_000913.3"	0.807444410018837	3.03809364659025	0.340174304504823	0.570037610926542	0.773060941369158
"CDS:b0842:mdfA:multidrug_efflux_system_protein:cds823:+:1232:NC_000913.3"	-0.554404439550829	4.10270841760696	0.339964855506902	0.570154810410197	0.773060941369158
"CDS:b1949:fliQ:flagellar_biosynthesis_protein:cds1936:+:269:NC_000913.3"	-1.01390578483631	3.07019636249525	0.339608566957634	0.570384528117501	0.773060941369158
"CDS:b1758:ynjF:inner_membrane_protein2C_phosphatidylglycerophosphate_synthase_homolog:cds1746:-:620:NC_000913.3"	-0.670214274691996	3.60266102280836	0.339238954191233	0.570561376025007	0.773060941369158
"CDS:b2514:hisS:histidyl_tRNA_synthetase:cds2495:-:1274:NC_000913.3"	0.279254653494053	8.25525613227797	0.339212805785043	0.570576032333672	0.773060941369158
"CDS:b0513:ybbY:putative_uracil2Fxanthine_transporter:cds503:+:1301:NC_000913.3"	0.91553862369356	2.81242971016123	0.337835798812514	0.571348936259427	0.773068505046337
"CDS:b4161:rsgA:ribosome_small_subunit-dependent_GTPase_A:cds4081:-:1052:NC_000913.3"	-0.25936066846228	7.38682664432293	0.337754932777467	0.571394392102217	0.773068505046337
"CDS:b2702:srlA:glucitol2Fsorbitol-specific_enzyme_IIC_component_of_PTS:cds2664:+:563:NC_000913.3"	-0.505837505929683	9.31660216126	0.347682817364734	0.571396791364868	0.773068505046337
"CDS:b0379:yaiY:DUF2755_family_inner_membrane_protein:cds372:-:308:NC_000913.3"	0.92674012006093	2.80638731979772	0.337653527157964	0.571451403932767	0.773068505046337
"CDS:b2224:atoB:acetyl-CoA_acetyltransferase:cds2207:+:1184:NC_000913.3"	0.92674012006093	2.80638731979772	0.337653527157964	0.571451403932767	0.773068505046337
"CDS:b3568:xylH:D-xylose_ABC_transporter_permease_subunit:cds3507:+:1181:NC_000913.3"	0.748269640417388	3.73249828837695	0.33729353630768	0.572002693564702	0.773544388854187
"CDS:b0389:yaiA:OxyR-regulated_conserved_protein:cds382:+:191:NC_000913.3"	0.672756681335799	6.57476504717962	0.374237366461106	0.572151306517487	0.773544388854187
"CDS:b1528:ydeA:arabinose_efflux_transporter2C_arabinose-inducible:cds1513:+:1190:NC_000913.3"	0.53638835240433	4.13273397487814	0.33462428462625	0.573159863228388	0.774672272562943
"CDS:b1929:yedE:UPF0394_family_sulfur_transport_domain-containing_inner_membrane_protein:cds1918:+:1205:NC_000913.3"	-0.361519123445254	5.08244051093054	0.333863189832273	0.573590755280629	0.775018946934361
"CDS:b3826:yigL:pyridoxal_phosphate_phosphatase:cds3761:+:800:NC_000913.3"	-0.298403369822794	5.67828432047249	0.333460313170184	0.573819111634006	0.775082184689225
"CDS:b1019:efeB:deferrrochelatase2C_periplasmic:cds1000:+:1271:NC_000913.3"	0.731223849502523	3.69192358459558	0.333165420284346	0.573986379345689	0.775082184689225
"CDS:b0289:ecpE:ECP_production_pilus_chaperone:cds285:-:710:NC_000913.3"	-0.662133160386798	3.73144983793094	0.331450819472378	0.574960911802601	0.776162300136925
"CDS:b3962:sthA:pyridine_nucleotide_transhydrogenase2C_soluble:cds3888:-:1400:NC_000913.3"	-0.299200089278886	7.93068430797427	0.330531505739536	0.57548482550427	0.776633636362276
"CDS:b1751:ydjY:putative_ferrodoxin-like_lipoprotein:cds1739:+:677:NC_000913.3"	0.670749657568716	3.46914833475299	0.329925922634321	0.575830481913562	0.776864195999961
"CDS:b3598:yibI:DUF3302_family_inner_membrane_protein:cds3543:-:362:NC_000913.3"	0.934013092248176	2.6294825180921	0.328668936607909	0.576549314040717	0.777597921577223
"CDS:b0327:yahM:uncharacterized_protein:cds324:+:245:NC_000913.3"	0.805415693303854	2.94327332132881	0.328234741461866	0.576798046954043	0.77769736670624
"CDS:b4479:dgoR:putative_DNA-binding_transcriptional_regulator:cds3642:-:689:NC_000913.3"	-0.416340537002902	5.130359465607	0.327244131335126	0.57736635712721	0.77822750714993
"CDS:b1596:ynfM:putative_arabinose_efflux_transporter:cds1583:+:1253:NC_000913.3"	-0.657982282294825	4.76014360587726	0.337545836593949	0.577867984325765	0.77842738917174
"CDS:b3083:higB:mRNA_interferase_toxin_of_the_HigB-HigA_toxin-antitoxin_system:cds3032:-:314:NC_000913.3"	-0.68122656399695	3.57067265350502	0.326070061348027	0.578041417009963	0.77842738917174
"CDS:b0355:frmB:S-formylglutathione_hydrolase:cds351:-:833:NC_000913.3"	0.364469366861335	5.0536049778061	0.325822254463685	0.57818410815396	0.77842738917174
"CDS:b0147:ligT:227-527_RNA_ligase:cds142:-:530:NC_000913.3"	-0.531876790739162	4.17565040253861	0.325768094277625	0.578215304152996	0.77842738917174
"CDS:b0308:ykgG:LutC_family_protein3B_putative_electron_transport_chain_YkgEFG_component:cds307:+:695:NC_000913.3"	0.574947111736931	6.88045337588418	0.350136598998647	0.579715859462927	0.779839091305559
"CDS:b2874:yqeA:putative_amino_acid_kinase:cds2830:+:932:NC_000913.3"	-0.513309057217254	4.29410642329531	0.322881595990578	0.579882972218508	0.779839091305559
"CDS:b4367:fhuF:ferric_iron_reductase_involved_in_ferric_hydroximate_transport:cds4283:-:788:NC_000913.3"	0.977022910926096	6.06230871753807	0.37694324886699	0.579948568828972	0.779839091305559
"CDS:b3463:ftsE:putative_ABC_superfamily_transporter_ATP-binding_subunit:cds3398:-:668:NC_000913.3"	0.256939589979902	6.3134779402974	0.322532138088343	0.580085548032247	0.779839091305559
"CDS:b2079:baeR:response_regulator_in_two-component_regulatory_system_with_BaeS:cds2065:+:722:NC_000913.3"	-0.318925150723687	5.53557479399295	0.32243596811755	0.58014132219986	0.779839091305559
"CDS:b4587:insN:CP4-6_prophage3B_putative_DNA-binding_transcriptional_regulator:cds248:+:425:NC_000913.3"	0.573695636887541	3.86916735431737	0.319677790259387	0.581745699398556	0.78173063319215
"CDS:b2679:proX:glycine_betaine_transporter_subunit:cds2647:+:992:NC_000913.3"	0.287247919414628	8.4666579906447	0.319349971926863	0.581936999426891	0.78173063319215
"CDS:b2151:galS:galactose-_and_fucose-inducible_galactose_regulon_transcriptional_isorepressor3B_mgl_operon_transcriptional_repressor3B_autorepressor:cds2135:-:1040:NC_000913.3"	-0.351382733917771	5.23371898539983	0.319111561751485	0.582076207298116	0.78173063319215
"CDS:b2823:ppdC:putative_prepilin_peptidase-dependent_protein:cds2782:-:323:NC_000913.3"	0.672395620166203	3.50609653176424	0.317049941366943	0.58328289533522	0.783114557966683
"CDS:b1931:yedK:DUF159_family_protein:cds1920:+:668:NC_000913.3"	0.94936376459836	2.22932333951169	0.316432078547676	0.583645556103287	0.783364799553913
"CDS:b3043:ygiL:putative_fimbrial-like_adhesin_protein:cds2991:+:551:NC_000913.3"	-0.973416803376346	2.61484424997454	0.315426864502165	0.584236586497605	0.783812888719239
"CDS:b2433:yfeZ:inner_membrane_protein:cds2412:-:449:NC_000913.3"	0.559491404320604	3.85262418732993	0.315264522029496	0.584332155789118	0.783812888719239
"CDS:b2353:tfaS:serotype-specific_glucosyl_transferase2C_CPS-53_28KpLE129_prophage:cds2335:+:290:NC_000913.3"	-0.711609981057574	3.38627935951595	0.313830534374962	0.585177755478978	0.784710303364085
"CDS:b0499:rhsH:putative_immunity_protein:cds490:+:707:NC_000913.3"	0.860904818551038	2.98631102650853	0.312782568940311	0.585797351200088	0.785304201729469
"CDS:b3009:yghB:general_envelope_maintenance_protein3B_DedA_family_inner_membrane_protein:cds2959:+:659:NC_000913.3"	0.26812113647623	6.02222386759877	0.31193707173552	0.586298246844224	0.785738663744189
"CDS:b1756:ynjD:putative_ABC_superfamily_transporter_ATP-binding_subunit:cds1744:+:653:NC_000913.3"	-0.638113626297073	3.58168475544011	0.308458370667606	0.588368660247311	0.788064965994096
"CDS:b4638:ttcC:cold_shock_protein2C_Rac_prophage:cds1361:-:50:NC_000913.3"	1.03672444690745	2.17136572446774	0.308144217670856	0.588556394940503	0.788064965994096
"CDS:b3930:menA:12C4-dihydroxy-2-naphthoate_octaprenyltransferase:cds3857:-:926:NC_000913.3"	0.377856769248962	4.80934725607348	0.308128030631464	0.5885660715874	0.788064965994096
"CDS:b2605:yfiB:OM_lipoprotein_putative_positive_effector_of_YfiN_activity:cds2583:+:482:NC_000913.3"	0.426408200972949	4.59727506900028	0.304027481292844	0.591028303713859	0.790449983914721
"CDS:b2194:ccmH:heme_lyase2C_CcmH_subunit:cds2177:-:1052:NC_000913.3"	0.403853636149114	5.90289744971154	0.311121741343636	0.591148907584285	0.790449983914721
"CDS:b2893:dsbC:protein_disulfide_isomerase_II:cds2849:-:710:NC_000913.3"	0.268320141193071	6.23510939755702	0.303426792814707	0.591390834853765	0.790449983914721
"CDS:b0950:pqiA:paraquat-inducible2C_SoxRS-regulated_inner_membrane_protein:cds930:+:1253:NC_000913.3"	-0.327147802830998	5.21536496553976	0.303117311755978	0.591577799635107	0.790449983914721
"CDS:b4203:rplI:50S_ribosomal_subunit_protein_L9:cds4121:+:449:NC_000913.3"	-0.33124280403328	9.10858919456971	0.302975530464295	0.591663495113473	0.790449983914721
"CDS:b0820:ybiT:putative_transporter_subunit_of_ABC_superfamily,_ATP-binding_component:cds801:+:1592:NC_000913.3"	0.257010398620068	6.97257096466616	0.302461003895621	0.591974707739823	0.790449983914721
"CDS:b3677:yidI:inner_membrane_protein:cds3625:+:449:NC_000913.3"	-0.476208715973187	4.29743951569098	0.302429703453131	0.591993651149785	0.790449983914721
"CDS:b4237:nrdG:anaerobic_ribonucleotide_reductase_activating_protein:cds4153:-:464:NC_000913.3"	0.52817038837054	5.00048812767588	0.309318941892972	0.592105006194517	0.790449983914721
"CDS:b2469:narQ:sensory_histidine_kinase_in_two-component_regulatory_system_with_NarP_28NarL29:cds2448:+:1700:NC_000913.3"	-0.302633401232169	5.74983974002588	0.302223366297375	0.592118561277424	0.790449983914721
"CDS:b0200:gmhB:D2CD-heptose_12C7-bisphosphate_phosphatase:cds195:+:575:NC_000913.3"	-0.239073802071135	6.77967222454044	0.30221106182088	0.592126011802904	0.790449983914721
"CDS:b4333:yjiK:SdiA-regulated_family_putative_membrane-anchored_protein3B_putative_phytase-like_esterase:cds4251:-:860:NC_000913.3"	-0.566816345600618	3.85414536533117	0.301234776197471	0.592717804272617	0.791002379035288
"CDS:b0338:cynR:transcriptional_activator_of_cyn_operon3B_autorepressor:cds334:-:899:NC_000913.3"	0.677692220556902	3.31598788652568	0.299921534437895	0.593515844682533	0.791114167445846
"CDS:b1191:cvrA:putative_cation2Fproton_antiporter:cds1171:-:1736:NC_000913.3"	-0.243182933385962	6.52146636669204	0.299704841862495	0.593647746989656	0.791114167445846
"CDS:b2171:yeiP:elongation_factor_P-like_protein:cds2156:+:572:NC_000913.3"	0.265766339624552	5.92507191056139	0.299588251409644	0.593718742391981	0.791114167445846
"CDS:b0738:tolR:membrane_spanning_protein_in_TolA-TolQ-TolR_complex:cds726:+:428:NC_000913.3"	-0.34957999919931	5.07548705242705	0.299275357169669	0.593909362917019	0.791114167445846
"CDS:b1292:sapC:antimicrobial_peptide_transport_ABC_transporter_permease:cds1276:-:890:NC_000913.3"	0.432872182847203	4.3940990660297	0.299057581331635	0.594042113071254	0.791114167445846
"CDS:b3940:metL:Bifunctional_aspartokinase2Fhomoserine_dehydrogenase_2:cds3867:+:2432:NC_000913.3"	0.238175716131281	6.7236608009003	0.29897410017456	0.59409301774302	0.791114167445846
"CDS:b0227:yafL:putative_lipoprotein_and_C40_family_peptidase:cds217:+:749:NC_000913.3"	0.76070100625059	3.05667779017551	0.298846767041169	0.594170680232039	0.791114167445846
"CDS:b3730:glmU:fused_N-acetyl_glucosamine-1-phosphate_uridyltransferase2Fglucosamine-1-phosphate_acetyl_transferase:cds3678:-:1370:NC_000913.3"	-0.285565580942103	8.90225345478438	0.29741238021628	0.595047041874688	0.791114167445846
"CDS:b0648:ybeU:DUF1266_family_protein:cds644:+:707:NC_000913.3"	1.13851754671804	1.87280306323439	0.296563257490438	0.595567136000104	0.791114167445846
"CDS:b4521:ycgI:uncharacterized_protein:cds1153:+:107:NC_000913.3"	1.13851754671804	1.87280306323439	0.296563257490438	0.595567136000104	0.791114167445846
"CDS:b4569:yhcE:putative_outer_membrane_fimbrial_subunit_usher_protein:cds3161:+:178:NC_000913.3"	1.13851754671804	1.87280306323439	0.296563257490438	0.595567136000104	0.791114167445846
"CDS:b4149:blc:outer_membrane_lipoprotein_28lipocalin292C_cell_division_and_growth_function:cds4069:-:533:NC_000913.3"	0.609729732644301	3.63113044162241	0.296371780104872	0.595684552398066	0.791114167445846
"CDS:b3501:arsR:arsenical_resistance_operon_transcriptional_repressor3B_autorepressor:cds3437:+:353:NC_000913.3"	0.786664535589949	3.41056030742991	0.29653506135377	0.595822947494293	0.791114167445846
"CDS:b1076:flgE:flagellar_hook_protein:cds1053:+:1208:NC_000913.3"	-1.09872690122389	6.30905587690939	0.350125339263521	0.59598205623668	0.791114167445846
"CDS:b1860:ruvB:ATP-dependent_DNA_helicase2C_component_of_RuvABC_resolvasome:cds1851:-:1010:NC_000913.3"	0.297327087597652	5.50469374774666	0.295810261994032	0.596029169836877	0.791114167445846
"CDS:b0208:yafC:LysR_family_putative_transcriptional_regulator:cds197:-:914:NC_000913.3"	-0.318206133410273	5.39022468603199	0.295593562137103	0.596162278622707	0.791114167445846
"CDS:b0093:ftsQ:divisome_assembly_protein2C_membrane_anchored_protein_involved_in_growth_of_wall_at_septum:cds90:+:830:NC_000913.3"	0.244368421109654	7.40980195614478	0.295499992407027	0.596219774002757	0.791114167445846
"CDS:b0931:pncB:nicotinate_phosphoribosyltransferase:cds911:-:1202:NC_000913.3"	-0.247479399723396	7.01881794404143	0.295078273780007	0.596479053860096	0.791114167445846
"CDS:b1883:cheB:fused_chemotaxis_regulator,_protein-glutamate_methylesterase_in_two-component_regulatory_system_with_CheA:cds1875:-:1049:NC_000913.3"	-0.884879236591178	3.50590052854474	0.297686939458498	0.596876903719402	0.791114167445846
"CDS:b1861:ruvA:component_of_RuvABC_resolvasome2C_regulatory_subunit:cds1852:-:611:NC_000913.3"	0.259507013253685	5.91971212007971	0.29362330286969	0.597375463945119	0.791114167445846
"CDS:b3070:yqjH:putative_siderophore_interacting_protein:cds3019:-:764:NC_000913.3"	-0.441599951474906	4.62917624653557	0.293014240298225	0.597751572369105	0.791114167445846
"CDS:b1644:ydhJ:putative_membrane_fusion_protein_28MFP29_of_YdhJK_efflux_pump:cds1633:+:857:NC_000913.3"	0.506850098013761	4.33774722929295	0.292861601704939	0.59784590996597	0.791114167445846
"CDS:b2209:eco:ecotin2C_a_serine_protease_inhibitor:cds2192:+:488:NC_000913.3"	0.23590680377639	6.6378510824003	0.292697912398366	0.597947113171738	0.791114167445846
"CDS:b1077:flgF:flagellar_component_of_cell-proximal_portion_of_basal-body_rod:cds1054:+:755:NC_000913.3"	-0.693290412387186	4.52367488254596	0.302603657463063	0.598060203726448	0.791114167445846
"CDS:b2987:pitB:phosphate_transporter:cds2940:-:1499:NC_000913.3"	0.929689905557758	2.43197561712872	0.291928027428908	0.598423602661973	0.791114167445846
"CDS:b3084:rlmG:23S_rRNA_m28229G1835_methyltransferase2C_SAM-dependent:cds3033:-:1136:NC_000913.3"	0.432689653623141	5.12934420837315	0.293866058731922	0.598534796162086	0.791114167445846
"CDS:b3423:glpR:sigma_54-dependent_transcriptional_regulator_of_rtcBA_expression:cds3359:-:149:NC_000913.3"	-0.472686095215602	4.29610922825105	0.291700106685692	0.598564822742739	0.791114167445846
"CDS:b0475:hemH:ferrochelatase:cds466:+:962:NC_000913.3"	-0.333933291941465	5.14054855978727	0.289858825887184	0.599708336956843	0.791114167445846
"CDS:b0218:yafU:lethality_reduction_protein2C_putative_inner_membrane_protein:cds207:-:356:NC_000913.3"	-1.94128556224408	1.33534325716356	0.290918250939381	0.599850272408988	0.791114167445846
"CDS:b1150:ymfR:e14_prophage3B_uncharacterized_protein:cds1127:+:182:NC_000913.3"	-1.94128556224408	1.33534325716356	0.290918250939381	0.599850272408988	0.791114167445846
"CDS:b2229:yfaT:DUF1175_family_protein2C_putative_host_defense_protein:cds2211:-:623:NC_000913.3"	-1.94128556224408	1.33534325716356	0.290918250939381	0.599850272408988	0.791114167445846
"CDS:b2444:yffM:CPZ-55_prophage3B_uncharacterized_protein:cds2423:+:245:NC_000913.3"	-1.94128556224408	1.33534325716356	0.290918250939381	0.599850272408988	0.791114167445846
"CDS:b3507:dctR:LuxR_family_putative_transcriptional_regulator:cds3443:+:530:NC_000913.3"	-1.94128556224408	1.33534325716356	0.290918250939381	0.599850272408988	0.791114167445846
"CDS:b4526:ydaE:Rac_prophage3B_conserved_protein:cds1338:-:170:NC_000913.3"	-1.94128556224408	1.33534325716356	0.290918250939381	0.599850272408988	0.791114167445846
"CDS:b4545:ypdJ:CPS-53_28KpLE129_prophage3B_uncharacterized_protein:cds2346:+:50:NC_000913.3"	-1.94128556224408	1.33534325716356	0.290918250939381	0.599850272408988	0.791114167445846
"CDS:b4565:sgcB:putative_enzyme_IIB_component_of_PTS:cds4219:-:278:NC_000913.3"	-1.94128556224408	1.33534325716356	0.290918250939381	0.599850272408988	0.791114167445846
"CDS:b4650:yibS:TPR-like_repeat_protein:cds3538:+:251:NC_000913.3"	-1.94128556224408	1.33534325716356	0.290918250939381	0.599850272408988	0.791114167445846
"CDS:b4706:iroK:3-hydroxypropionic_acid_resistance_peptide:cds2519:-:65:NC_000913.3"	-1.94128556224408	1.33534325716356	0.290918250939381	0.599850272408988	0.791114167445846
"CDS:b1165:ymgA:RcsB_connector_protein_for_regulation_of_biofilm:cds1143:+:272:NC_000913.3"	-1.10052108675101	2.14015637533753	0.289624952734604	0.599853921478762	0.791114167445846
"CDS:b3222:nanK:N-acetylmannosamine_kinase:cds3166:-:875:NC_000913.3"	-0.413492574224002	4.71616090985744	0.289515133539245	0.599922309696783	0.791114167445846
"CDS:b2668:ygaP:DUF2892_family_inner_membrane_rhodanese:cds2636:+:524:NC_000913.3"	0.539384093700867	3.8849168450627	0.289191240517506	0.600124107767611	0.791145516143359
"CDS:b3068:mug:G2FU_mismatch-specific_DNA_glycosylase3B_xanthine_DNA_glycosylase:cds3018:-:506:NC_000913.3"	-0.32152570673311	5.24546215116846	0.286741487977545	0.601655194789654	0.7928387981822
"CDS:b4372:holD:DNA_polymerase_III2C_psi_subunit:cds4286:+:413:NC_000913.3"	-0.339709309854307	5.25987565236726	0.28656574389804	0.601765361446571	0.7928387981822
"CDS:b2317:dedA:DedA_family_inner_membrane_protein:cds2301:-:659:NC_000913.3"	-0.311785039690215	5.26801009985749	0.285609359102867	0.602365651684074	0.793394474239486
"CDS:b0617:citD:citrate_lyase2C_acyl_carrier_28gamma29_subunit:cds614:-:296:NC_000913.3"	1.30854026605146	1.53454962530048	0.280310838576905	0.605715249694757	0.795919151284299
"CDS:b1553:rzpQ:Rz-like_protein2C_Qin_prophage:cds1540:-:497:NC_000913.3"	1.30854026605146	1.53454962530048	0.280310838576905	0.605715249694757	0.795919151284299
"CDS:b2333:yfcP:putative_fimbrial-like_adhesin_protein:cds2317:-:539:NC_000913.3"	1.30854026605146	1.53454962530048	0.280310838576905	0.605715249694757	0.795919151284299
"CDS:b4098:phnJ:carbon-phosphorus_lyase2C_SAM-dependent:cds4015:-:845:NC_000913.3"	1.30854026605146	1.53454962530048	0.280310838576905	0.605715249694757	0.795919151284299
"CDS:b4508:peaD:DLP12_prophage3B_putative_phage_integrase:cds529:+:311:NC_000913.3"	1.30854026605146	1.53454962530048	0.280310838576905	0.605715249694757	0.795919151284299
"CDS:b4527:ydaF:Rac_prophage3B_uncharacterized_protein:cds1341:-:155:NC_000913.3"	1.30854026605146	1.53454962530048	0.280310838576905	0.605715249694757	0.795919151284299
"CDS:b4684:yqfG:uncharacterized_protein:cds2844:+:125:NC_000913.3"	1.30854026605146	1.53454962530048	0.280310838576905	0.605715249694757	0.795919151284299
"CDS:b4689:rzoQ:putative_Rz1-like_lipoprotein2C_Qin_prophage:cds1541:-:254:NC_000913.3"	1.30854026605146	1.53454962530048	0.280310838576905	0.605715249694757	0.795919151284299
"CDS:b3547:yhjX:pyruvate-inducible_inner_membrane_protein2C_putative_transporter:cds3483:-:1208:NC_000913.3"	-1.66035594952239	10.6196901949319	0.33264030337377	0.60609215895732	0.79602157020047
"CDS:b0493:ybbO:putative_oxidoreductase:cds484:-:809:NC_000913.3"	0.286584215025325	5.55054983574003	0.279446166707328	0.606265763311496	0.79602157020047
"CDS:b0801:ybiC:putative_dehydrogenase:cds782:+:1085:NC_000913.3"	-0.267053248350053	5.8531770498952	0.279344504384541	0.606330561460079	0.79602157020047
"CDS:b1762:ynjI:inner_membrane_protein:cds1750:-:1040:NC_000913.3"	-0.631509855585213	3.53810955912803	0.278003053934701	0.607187016520909	0.796910543833112
"CDS:b4119:melA:alpha-galactosidase2C_NAD28P29-binding:cds4036:+:1355:NC_000913.3"	-0.471545687193925	5.5492000271993	0.286904275334982	0.607539721659941	0.797138034560608
"CDS:b0865:ybjP:lipoprotein:cds846:-:515:NC_000913.3"	0.269234132177794	5.74000566834057	0.275637530700451	0.608703829978565	0.79722190413449
"CDS:b2367:emrY:putative_multidrug_efflux_system:cds2351:-:1538:NC_000913.3"	0.853456297979029	2.65716350981764	0.274378519193834	0.609514559072951	0.79722190413449
"CDS:b2011:sbcB:exodeoxyribonuclease_I3B_exonuclease_I:cds1993:+:1427:NC_000913.3"	0.229913414335182	6.53607091509576	0.27180998820649	0.611176009673236	0.79722190413449
"CDS:b4244:pyrI:aspartate_carbamoyltransferase2C_regulatory_subunit:cds4161:-:461:NC_000913.3"	-0.4796873588034	4.29453414563788	0.271664122614018	0.611270665480466	0.79722190413449
"CDS:b0535:sfmZ:response_regulator_family_protein:cds525:-:632:NC_000913.3"	-1.78471682012127	1.30129886425439	0.272586892504559	0.611443580727744	0.79722190413449
"CDS:b1936:intG:putative_acyl_transferase:cds1923:+:161:NC_000913.3"	-1.78471682012127	1.30129886425439	0.272586892504559	0.611443580727744	0.79722190413449
"CDS:b2407:xapA:purine_nucleoside_phosphorylase_II:cds2385:-:833:NC_000913.3"	-1.78471682012127	1.30129886425439	0.272586892504559	0.611443580727744	0.79722190413449
"CDS:b2851:ygeG:SycD-like_chaperone_family_TPR-repeat-containing_protein:cds2811:+:491:NC_000913.3"	-1.78471682012127	1.30129886425439	0.272586892504559	0.611443580727744	0.79722190413449
"CDS:b2854:pbl:uncharacterized_protein:cds2814:+:443:NC_000913.3"	-1.78471682012127	1.30129886425439	0.272586892504559	0.611443580727744	0.79722190413449
"CDS:b2858:ygeN:uncharacterized_protein:cds2816:-:446:NC_000913.3"	-1.78471682012127	1.30129886425439	0.272586892504559	0.611443580727744	0.79722190413449
"CDS:b3443:yrhA:putative_Hcp1_family_polymorphic_toxin_protein3B_putative_colicin-like_DNase2FtRNase_activity:cds3378:+:380:NC_000913.3"	-1.78471682012127	1.30129886425439	0.272586892504559	0.611443580727744	0.79722190413449
"CDS:b4495:yedN:putative_acyl_transferase:cds1922:-:677:NC_000913.3"	-1.78471682012127	1.30129886425439	0.272586892504559	0.611443580727744	0.79722190413449
"CDS:b4504:ykfH:uncharacterized_protein:cds237:-:221:NC_000913.3"	-1.78471682012127	1.30129886425439	0.272586892504559	0.611443580727744	0.79722190413449
"CDS:b4513:kdpF:potassium_ion_accessory_transporter_subunit:cds686:-:89:NC_000913.3"	-1.78471682012127	1.30129886425439	0.272586892504559	0.611443580727744	0.79722190413449
"CDS:b4570:lomR:Rac_prophage3B_conserved_protein:cds1355:+:189:NC_000913.3"	-1.78471682012127	1.30129886425439	0.272586892504559	0.611443580727744	0.79722190413449
"CDS:b4630:ykgP:uncharacterized_protein:cds295:-:89:NC_000913.3"	-1.78471682012127	1.30129886425439	0.272586892504559	0.611443580727744	0.79722190413449
"CDS:b4655:ythA:uncharacterized_protein:cds4193:+:125:NC_000913.3"	-1.78471682012127	1.30129886425439	0.272586892504559	0.611443580727744	0.79722190413449
"CDS:b4672:ymiB:uncharacterized_protein:cds1269:+:104:NC_000913.3"	-1.78471682012127	1.30129886425439	0.272586892504559	0.611443580727744	0.79722190413449
"ncRNA:sokE:rna17:+:58:NC_000913.3"	-1.78471682012127	1.30129886425439	0.272586892504559	0.611443580727744	0.79722190413449
"CDS:b3711:yidZ:putative_DNA-binding_transcriptional_regulator:cds3659:+:959:NC_000913.3"	0.391674778934679	4.72905713496097	0.271200514519891	0.611571729623817	0.79722190413449
"CDS:b2149:mglA:fused_methyl-galactoside_transporter_subunits_of_ABC_superfamily,_ATP-binding_components:cds2133:-:1520:NC_000913.3"	0.267059580077483	5.84283813966099	0.27013923498029	0.612262166205761	0.79722190413449
"CDS:b1008:rutE:putative_malonic_semialdehyde_reductase:cds990:-:590:NC_000913.3"	1.0283151662505	1.90039813872565	0.269874475761373	0.612434682280496	0.79722190413449
"CDS:b1141:xisE:e14_prophage3B_putative_excisionase:cds1118:-:245:NC_000913.3"	1.0283151662505	1.90039813872565	0.269874475761373	0.612434682280496	0.79722190413449
"CDS:b3328:gspG:pseudopilin2C_cryptic2C_general_secretion_pathway:cds3265:+:437:NC_000913.3"	1.0283151662505	1.90039813872565	0.269874475761373	0.612434682280496	0.79722190413449
"CDS:b3900:frvA:putative_enzyme_IIA_component_of_PTS:cds3828:-:446:NC_000913.3"	1.0283151662505	1.90039813872565	0.269874475761373	0.612434682280496	0.79722190413449
"CDS:b4572:ylbE:NO-induced_DUF1116_protein:cds509:+:1259:NC_000913.3"	1.0283151662505	1.90039813872565	0.269874475761373	0.612434682280496	0.79722190413449
"CDS:b2577:yfiE:putative_DNA-binding_transcriptional_regulator:cds2560:-:881:NC_000913.3"	-0.431701985817994	4.59429210515814	0.269855194097114	0.612447250385947	0.79722190413449
"CDS:b2951:yggS:UPF0001_family_protein2C_PLP-binding:cds2905:+:704:NC_000913.3"	-0.332592474269318	5.15992958025034	0.269332697359421	0.612788042229384	0.797431935480931
"CDS:b0268:yagE:2-keto-3-deoxy_gluconate_28KDG29_aldolase3B_CP4-6_prophage:cds262:+:908:NC_000913.3"	0.289062669709569	5.99744264960331	0.267747255682537	0.613824732145629	0.798322249907633
"CDS:b3172:argG:argininosuccinate_synthetase:cds3117:+:1343:NC_000913.3"	0.274649248215995	5.98200815599405	0.267736945070409	0.61383148693393	0.798322249907633
"CDS:b1871:cmoB:tRNA_28cmo5U3429-carboxymethyltransferase2C_carboxy-SAM-dependent:cds1863:+:971:NC_000913.3"	0.30299634078417	5.22984687072296	0.266990143655699	0.614321183074159	0.798599912858156
"CDS:b1252:tonB:membrane_spanning_protein_in_TonB-ExbB-ExbD_transport_complex:cds1232:+:719:NC_000913.3"	-0.419219350929211	5.40824910564843	0.271935685237667	0.614483103184415	0.798599912858156
